ZotuID	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	module	z	p	trt	inter_cut	taxon	kingdom	category
Botu68	12	215.4998346	1851	0.011201566	0.348484848	3	-0.20623175	0	terrace4	1	o:WD2101.68	Bacteria	peripherals
Botu817	12	146.111036	1516	0.015713461	0.393939394	3	-0.20623175	0	terrace4	1	g:Rhodoplanes.817	Bacteria	peripherals
Potu151	12	354.9837989	5821	0.042739573	0.46969697	3	-0.20623175	0	terrace4	1	f:Chrysophyceae_Clade-C.151	Protists	peripherals
Potu297	12	66.62050361	886	0.029071437	0.575757576	3	-0.20623175	0	terrace4	1	o:Glissomonadida.297	Protists	peripherals
Potu942	12	66.62050361	886	0.029071437	0.575757576	3	-0.20623175	0	terrace4	1	o:Glissomonadida.942	Protists	peripherals
Botu261	11	114.9217891	1385	0.044342247	0.490909091	3	-0.344040816	0	terrace4	1	o:Solirubrobacterales.261	Bacteria	peripherals
Botu657	11	96.52448637	1246	0.016319412	0.436363636	3	-0.344040816	0	terrace4	1	o:Ellin6513.657	Bacteria	peripherals
Botu747	11	176.0400469	2530	0.012535784	0.418181818	3	-0.344040816	0	terrace4	1	f:Isosphaeraceae.747	Bacteria	peripherals
Botu883	11	176.0400469	2530	0.012535784	0.418181818	3	-0.344040816	0	terrace4	1	f:Gemmataceae.883	Bacteria	peripherals
Potu1503	11	166.5543145	1740	0.009141855	0.272727273	3	-0.344040816	0	terrace4	1	g:Paracercomonas.1503	Protists	peripherals
Potu243	11	279.3828626	2154	0.012489478	0.345454545	3	-0.344040816	0	terrace4	1	g:Cercomonas.243	Protists	peripherals
Potu287	11	454.346412	4481	0.014882551	0.309090909	3	-0.344040816	0	terrace4	1	g:Allapsidae_X.287	Protists	peripherals
Botu305	10	57.2030237	1039	0.042491724	0.644444444	3	-0.481849883	0	terrace4	1	f:Acidobacteriaceae.305	Bacteria	peripherals
Botu318	10	66.35523732	1002	0.033444836	0.577777778	3	-0.481849883	0	terrace4	1	f:Isosphaeraceae.318	Bacteria	peripherals
Botu56	10	57.2030237	1039	0.042491724	0.644444444	3	-0.481849883	0	terrace4	1	g:Cytophaga.56	Bacteria	peripherals
Potu510	10	129.8147581	1090	0.014593802	0.4	3	-0.481849883	0	terrace4	1	f:Chrysophyceae_Clade-E.510	Protists	peripherals
Botu245	9	104.9201661	1157	0.031815433	0.555555556	3	-0.619658949	0	terrace4	1	o:Actinomycetales.245	Bacteria	peripherals
Botu6	9	90.30678257	1027	0.011142023	0.555555556	3	-0.619658949	0	terrace4	1	o:Actinomycetales.6	Bacteria	peripherals
Botu962	9	53.68644805	622	0.01021407	0.527777778	3	-0.619658949	0	terrace4	1	f:Gemmataceae.962	Bacteria	peripherals
Potu698	9	162.7897523	1225	0.006511843	0.333333333	3	-0.619658949	0	terrace4	1	o:Glissomonadida.698	Protists	peripherals
Botu94	8	114.850238	1022	0.006939117	0.357142857	3	-0.757468015	0	terrace4	1	f:Chthonomonadaceae.94	Bacteria	peripherals
Fotu1552	8	92.59396252	931	0.014960156	0.321428571	3	-0.757468015	0	terrace4	1	g:Archaeorhizomyces.1552	Fungi	peripherals
Potu412	8	15.16045211	205	0.01431921	0.678571429	3	-0.757468015	0	terrace4	1	f:Allapsidae.412	Protists	peripherals
Potu456	7	4.276645436	141	0.033568461	0.761904762	3	-0.895277082	0	terrace4	1	o:Glissomonadida.456	Protists	peripherals
Potu518	7	5.558189269	125	0.021155539	0.857142857	3	-0.895277082	0	terrace4	1	g:Allapsidae_X.518	Protists	peripherals
Potu941	7	56.40327479	567	0.043540414	0.619047619	3	-0.895277082	0	terrace4	1	f:Allapsidae.941	Protists	peripherals
Botu188	6	10.17719197	176	0.021352661	0.866666667	3	-1.033086148	0	terrace4	1	o:Actinomycetales.188	Bacteria	peripherals
Botu191	6	5.718378138	68	0.020651678	0.6	3	-1.033086148	0	terrace4	1	f:Koribacteraceae.191	Bacteria	peripherals
Fotu788	6	18.01933358	184	0.027191761	0.666666667	3	-1.033086148	0	terrace4	1	g:Acremonium.788	Fungi	peripherals
Potu1075	6	11.66608789	194	0.011897677	0.733333333	3	-1.033086148	0	terrace4	1	g:Allpasidae_Group-Te.1075	Protists	peripherals
Potu1373	6	25.02185422	388	0.025797328	0.466666667	3	-1.033086148	0	terrace4	1	o:Glissomonadida.1373	Protists	peripherals
Botu1390	5	102.6709238	1625	0.004069466	0.6	3	-1.170895215	0	terrace4	1	f:Rhodospirillaceae.1390	Bacteria	peripherals
Botu146	5	4.38857344	68	0.006566886	0.8	3	-1.170895215	0	terrace4	1	f:Solibacteraceae.146	Bacteria	peripherals
Botu160	5	0	0	0.017781928	1	3	-1.170895215	0	terrace4	1	f:Conexibacteraceae.160	Bacteria	peripherals
Botu745	5	179.7838092	1493	0.00442947	0.5	3	-1.170895215	0	terrace4	1	o:WD2101.745	Bacteria	peripherals
Potu1307	5	102.6709238	1625	0.004069466	0.6	3	-1.170895215	0	terrace4	1	o:Glissomonadida.1307	Protists	peripherals
Potu928	5	15.87366466	208	0.008148432	0.5	3	-1.170895215	0	terrace4	1	g:Limnofilidae_X.928	Protists	peripherals
Botu43	4	14.93109186	141	0.003134948	0.666666667	3	-1.308704281	0	terrace4	1	o:Methylacidiphilales.43	Bacteria	peripherals
Botu601	4	173	2035	0.001595167	0.5	3	-1.308704281	0	terrace4	1	o:Actinomycetales.601	Bacteria	peripherals
Botu765	4	14.93109186	141	0.003134948	0.666666667	3	-1.308704281	0	terrace4	1	o:Actinomycetales.765	Bacteria	peripherals
Potu847	4	1.5	4	0.00130099	0.666666667	3	-1.308704281	0	terrace4	1	g:Thraustochytriaceae_X.847	Protists	peripherals
Potu567	3	12.86899867	93	0.004952828	0.333333333	3	-1.446513347	0	terrace4	1	o:Euglyphida.567	Protists	peripherals
Potu867	3	173	2214	0.015533192	0.333333333	3	-1.446513347	0	terrace4	1	g:Chrysophyceae_XXX.867	Protists	peripherals
Botu150	2	0	0	0.000410026	1	3	-1.584322414	0	terrace4	1	f:Isosphaeraceae.150	Bacteria	peripherals
Potu1457	2	0	0	0.00091063	1	3	-1.584322414	0	terrace4	1	g:MAST-12C_XX.1457	Protists	peripherals
Botu1066	1	0	0	0.000500359	0	3	-1.72213148	0	terrace4	1	f:auto67_4W.1066	Bacteria	peripherals
Botu166	1	0	0	0.003784816	0	3	-1.72213148	0	terrace4	1	f:Conexibacteraceae.166	Bacteria	peripherals
Botu350	1	0	0	0.000223149	0	3	-1.72213148	0	terrace4	1	o:WD2101.350	Bacteria	peripherals
Botu625	1	0	0	8.04E-05	0	3	-1.72213148	0	terrace4	1	f:Isosphaeraceae.625	Bacteria	peripherals
Potu569	1	0	0	0.000782536	0	3	-1.72213148	0	terrace4	1	g:LKM74-lineage_X.569	Protists	peripherals
Potu97	1	0	0	0.005481285	0	3	-1.72213148	0	terrace4	1	g:Euglypha.97	Protists	peripherals
Potu1676	5	1458	18801	2.45E-12	0.6	2	-1.485334386	0.32	terrace4	1	g:Limnofila.1676	Protists	peripherals
Botu298	6	126.9481305	1109	1.16E-11	0.6	2	-1.303332064	0.277777778	terrace4	1	f:Isosphaeraceae.298	Bacteria	peripherals
Botu20	8	236.9918749	2078	4.03E-12	0.428571429	2	-0.93932742	0.21875	terrace4	1	f:Isosphaeraceae.20	Bacteria	peripherals
Botu330	11	376.7656462	3227	1.39E-11	0.345454545	2	-0.393320454	0.165289256	terrace4	1	f:Acidobacteriaceae.330	Bacteria	peripherals
Fotu989	17	961.5598807	8791	4.31E-11	0.404411765	2	0.698693478	0.110726644	terrace4	1	f:Venturiaceae.989	Fungi	peripherals
Botu207	21	600.3748408	9003	5.17E-11	0.395238095	2	1.426702765	0.090702948	terrace4	1	o:WD2101.207	Bacteria	peripherals
Fotu1633	21	600.3748408	9003	5.17E-11	0.395238095	2	1.426702765	0.090702948	terrace4	1	g:Archaeorhizomyces.1633	Fungi	peripherals
Fotu1666	22	453.3398155	7067	3.35E-11	0.307359307	2	1.790707409	0	terrace4	1	g:Archaeorhizomyces.1666	Fungi	peripherals
Botu365	21	404.6050452	6255	5.27E-11	0.380952381	2	1.608705087	0	terrace4	1	g:Chthoniobacter.365	Bacteria	peripherals
Botu466	21	352.0852261	4986	5.20E-11	0.376190476	2	1.608705087	0	terrace4	1	f:Koribacteraceae.466	Bacteria	peripherals
Botu77	21	253.8637366	5058	4.47E-11	0.385714286	2	1.608705087	0	terrace4	1	f:Isosphaeraceae.77	Bacteria	peripherals
Fotu994	21	253.8637366	5058	4.47E-11	0.385714286	2	1.608705087	0	terrace4	1	f:Venturiaceae.994	Fungi	peripherals
Botu42	20	188.7391915	3778	4.28E-11	0.384210526	2	1.426702765	0	terrace4	1	f:Acidobacteriaceae.42	Bacteria	peripherals
Botu50	20	188.7391915	3778	4.28E-11	0.384210526	2	1.426702765	0	terrace4	1	o:Solirubrobacterales.50	Bacteria	peripherals
Potu1871	20	184.9059836	2897	3.92E-11	0.394736842	2	1.426702765	0	terrace4	1	g:Cyrtolophosis.1871	Protists	peripherals
Botu1309	19	230.6474556	4448	4.94E-11	0.444444444	2	1.244700444	0	terrace4	1	o:Actinomycetales.1309	Bacteria	peripherals
Botu275	19	439.1871605	4336	4.64E-11	0.385964912	2	1.244700444	0	terrace4	1	g:A17.275	Bacteria	peripherals
Botu40	19	230.6474556	4448	4.94E-11	0.444444444	2	1.244700444	0	terrace4	1	f:Pirellulaceae.40	Bacteria	peripherals
Potu306	19	527.5260478	6044	3.14E-11	0.274853801	2	1.244700444	0	terrace4	1	o:Glissomonadida.306	Protists	peripherals
Potu486	19	557.4799142	7664	4.51E-11	0.391812865	2	1.244700444	0	terrace4	1	g:Paracercomonas.486	Protists	peripherals
Botu109	18	123.3200607	2449	4.12E-11	0.45751634	2	1.062698122	0	terrace4	1	o:Actinomycetales.109	Bacteria	peripherals
Botu18	18	327.0898995	5764	1.90E-11	0.339869281	2	1.062698122	0	terrace4	1	g:Bradyrhizobium.18	Bacteria	peripherals
Botu30	18	277.5635653	4240	2.18E-11	0.352941176	2	1.062698122	0	terrace4	1	f:Methylocystaceae.30	Bacteria	peripherals
Botu315	18	133.5940142	2518	4.41E-11	0.444444444	2	1.062698122	0	terrace4	1	f:Methylocystaceae.315	Bacteria	peripherals
Botu463	18	192.9474272	3388	4.05E-11	0.392156863	2	1.062698122	0	terrace4	1	f:Acidobacteriaceae.463	Bacteria	peripherals
Botu61	18	133.5940142	2518	4.41E-11	0.444444444	2	1.062698122	0	terrace4	1	f:Conexibacteraceae.61	Bacteria	peripherals
Botu85	18	192.9474272	3388	4.05E-11	0.392156863	2	1.062698122	0	terrace4	1	o:Actinomycetales.85	Bacteria	peripherals
Botu90	18	421.4045577	5765	2.89E-11	0.267973856	2	1.062698122	0	terrace4	1	f:Acetobacteraceae.90	Bacteria	peripherals
Fotu956	18	242.7459709	3128	1.81E-11	0.346405229	2	1.062698122	0	terrace4	1	g:Mollisia.956	Fungi	peripherals
Potu305	18	123.3200607	2449	4.12E-11	0.45751634	2	1.062698122	0	terrace4	1	o:Glissomonadida.305	Protists	peripherals
Potu875	18	292.2198136	4896	3.20E-11	0.339869281	2	1.062698122	0	terrace4	1	g:Ochromonas.875	Protists	peripherals
Potu92	18	327.0898995	5764	1.90E-11	0.339869281	2	1.062698122	0	terrace4	1	f:Allapsidae.92	Protists	peripherals
Botu199	17	230.8358559	3649	1.60E-11	0.397058824	2	0.8806958	0	terrace4	1	o:Methylacidiphilales.199	Bacteria	peripherals
Botu299	17	200.0236009	4992	3.16E-11	0.470588235	2	0.8806958	0	terrace4	1	g:Chthoniobacter.299	Bacteria	peripherals
Botu313	17	230.8358559	3649	1.60E-11	0.397058824	2	0.8806958	0	terrace4	1	f:Chthonomonadaceae.313	Bacteria	peripherals
Botu332	17	200.0236009	4992	3.16E-11	0.470588235	2	0.8806958	0	terrace4	1	f:Gemmataceae.332	Bacteria	peripherals
Botu398	17	200.0236009	4992	3.16E-11	0.470588235	2	0.8806958	0	terrace4	1	f:Koribacteraceae.398	Bacteria	peripherals
Botu630	17	150.9115639	2259	3.62E-11	0.419117647	2	0.8806958	0	terrace4	1	f:Isosphaeraceae.630	Bacteria	peripherals
Botu66	17	335.7528463	4276	3.74E-11	0.352941176	2	0.8806958	0	terrace4	1	f:Isosphaeraceae.66	Bacteria	peripherals
Fotu1148	17	198.1473473	3746	3.90E-11	0.433823529	2	0.8806958	0	terrace4	1	c:Dothideomycetes.1148	Fungi	peripherals
Fotu841	17	683.9312039	7330	2.23E-11	0.286764706	2	0.8806958	0	terrace4	1	f:Hyaloscyphaceae.841	Fungi	peripherals
Potu1113	17	183.5760425	3658	3.69E-11	0.367647059	2	0.8806958	0	terrace4	1	g:Spongomonas.1113	Protists	peripherals
Potu1575	17	305.7710797	4645	3.93E-11	0.455882353	2	0.8806958	0	terrace4	1	f:Allapsidae.1575	Protists	peripherals
Potu1799	17	150.9115639	2259	3.62E-11	0.419117647	2	0.8806958	0	terrace4	1	g:Spongomonas.1799	Protists	peripherals
Potu487	17	229.4680916	3996	2.93E-11	0.338235294	2	0.8806958	0	terrace4	1	o:Cryomonadida.487	Protists	peripherals
Botu1135	16	158.0637667	2147	1.90E-11	0.375	2	0.698693478	0	terrace4	1	f:Isosphaeraceae.1135	Bacteria	peripherals
Botu1204	16	819.9481906	8984	1.29E-11	0.308333333	2	0.698693478	0	terrace4	1	f:Acetobacteraceae.1204	Bacteria	peripherals
Botu121	16	302.3209836	3528	1.52E-11	0.325	2	0.698693478	0	terrace4	1	f:Acidobacteriaceae.121	Bacteria	peripherals
Botu420	16	309.8546889	3640	2.83E-11	0.291666667	2	0.698693478	0	terrace4	1	f:Acetobacteraceae.420	Bacteria	peripherals
Potu130	16	258.1692069	4006	3.41E-11	0.366666667	2	0.698693478	0	terrace4	1	g:Assulina.130	Protists	peripherals
Potu310	16	570.5891112	6896	2.42E-11	0.25	2	0.698693478	0	terrace4	1	g:Vampyrella.310	Protists	peripherals
Botu13	15	168.0729347	2338	3.26E-11	0.419047619	2	0.516691156	0	terrace4	1	g:Mycobacterium.13	Bacteria	peripherals
Botu283	15	181.4156342	2336	2.60E-11	0.39047619	2	0.516691156	0	terrace4	1	f:Acidobacteriaceae.283	Bacteria	peripherals
Botu451	15	837.2662762	12653	1.23E-11	0.371428571	2	0.516691156	0	terrace4	1	f:Rhodospirillaceae.451	Bacteria	peripherals
Botu55	15	152.7431866	2551	2.51E-11	0.466666667	2	0.516691156	0	terrace4	1	o:WD2101.55	Bacteria	peripherals
Fotu1010	15	189.7349973	3146	2.60E-11	0.438095238	2	0.516691156	0	terrace4	1	g:Venturia.1010	Fungi	peripherals
Fotu288	15	199.8683198	2872	3.07E-11	0.371428571	2	0.516691156	0	terrace4	1	g:Penicillium.288	Fungi	peripherals
Fotu314	15	152.7431866	2551	2.51E-11	0.466666667	2	0.516691156	0	terrace4	1	o:Cantharellales.314	Fungi	peripherals
Fotu539	15	222.9889021	4710	1.80E-11	0.323809524	2	0.516691156	0	terrace4	1	g:Leptodontidium.539	Fungi	peripherals
Fotu988	15	350.2646142	4113	3.24E-11	0.323809524	2	0.516691156	0	terrace4	1	f:Venturiaceae.988	Fungi	peripherals
Potu1045	15	359.2510681	3812	2.31E-11	0.304761905	2	0.516691156	0	terrace4	1	c:Bicoecea.1045	Protists	peripherals
Potu1231	15	205.2523013	3334	1.72E-11	0.4	2	0.516691156	0	terrace4	1	o:Kinetoplastida.1231	Protists	peripherals
Potu374	15	189.7349973	3146	2.60E-11	0.438095238	2	0.516691156	0	terrace4	1	o:Glissomonadida.374	Protists	peripherals
Botu155	14	265.8330085	3436	1.62E-11	0.340659341	2	0.334688834	0	terrace4	1	f:[Chthoniobacteraceae].155	Bacteria	peripherals
Botu235	14	417.187626	3999	1.55E-11	0.285714286	2	0.334688834	0	terrace4	1	f:Isosphaeraceae.235	Bacteria	peripherals
Botu343	14	409.6039093	5643	2.35E-11	0.32967033	2	0.334688834	0	terrace4	1	o:Acidimicrobiales.343	Bacteria	peripherals
Botu88	14	251.6209878	2145	1.91E-11	0.340659341	2	0.334688834	0	terrace4	1	o:WD2101.88	Bacteria	peripherals
Fotu1546	14	157.083693	2301	3.49E-11	0.406593407	2	0.334688834	0	terrace4	1	g:Archaeorhizomyces.1546	Fungi	peripherals
Notu121	14	207.0935665	2918	1.65E-11	0.384615385	2	0.334688834	0	terrace4	1	g:Prismatolaimus.121	Nematodes	peripherals
Potu395	14	236.7347544	2720	1.50E-11	0.373626374	2	0.334688834	0	terrace4	1	g:Chrysophyceae_Clade-H_X.395	Protists	peripherals
Potu520	14	269.134367	3091	1.57E-11	0.32967033	2	0.334688834	0	terrace4	1	f:Oxytrichidae.520	Protists	peripherals
Potu968	14	205.5703082	1865	1.39E-11	0.340659341	2	0.334688834	0	terrace4	1	g:Allpasidae_Group-Te.968	Protists	peripherals
Botu102	13	92.58717834	1664	2.72E-11	0.512820513	2	0.152686512	0	terrace4	1	f:Isosphaeraceae.102	Bacteria	peripherals
Botu115	13	202.4029232	3487	1.75E-11	0.397435897	2	0.152686512	0	terrace4	1	f:Chthonomonadaceae.115	Bacteria	peripherals
Botu323	13	108.1870419	1919	1.40E-11	0.474358974	2	0.152686512	0	terrace4	1	c:Alphaproteobacteria.323	Bacteria	peripherals
Botu38	13	390.1396401	4285	1.99E-11	0.307692308	2	0.152686512	0	terrace4	1	f:Acidobacteriaceae.38	Bacteria	peripherals
Botu65	13	388.4406605	5507	1.00E-11	0.346153846	2	0.152686512	0	terrace4	1	f:Chthonomonadaceae.65	Bacteria	peripherals
Botu729	13	168.5725178	1997	2.51E-11	0.435897436	2	0.152686512	0	terrace4	1	f:Caulobacteraceae.729	Bacteria	peripherals
Botu89	13	202.4029232	3487	1.75E-11	0.397435897	2	0.152686512	0	terrace4	1	f:auto67_4W.89	Bacteria	peripherals
Fotu459	13	230.9658843	2484	1.91E-11	0.358974359	2	0.152686512	0	terrace4	1	g:Oidiodendron.459	Fungi	peripherals
Fotu484	13	285.6888132	4156	1.60E-11	0.346153846	2	0.152686512	0	terrace4	1	g:Oidiodendron.484	Fungi	peripherals
Fotu508	13	55.78096551	1068	2.52E-11	0.602564103	2	0.152686512	0	terrace4	1	g:Oidiodendron.508	Fungi	peripherals
Fotu991	13	363.8982298	2814	1.89E-11	0.423076923	2	0.152686512	0	terrace4	1	g:Hyaloscypha.991	Fungi	peripherals
Potu1198	13	55.78096551	1068	2.52E-11	0.602564103	2	0.152686512	0	terrace4	1	g:Bodo.1198	Protists	peripherals
Potu225	13	193.1385423	2205	1.58E-11	0.358974359	2	0.152686512	0	terrace4	1	g:Allapsidae_X.225	Protists	peripherals
Potu251	13	112.0757103	2214	1.09E-11	0.448717949	2	0.152686512	0	terrace4	1	o:Variosea_X.251	Protists	peripherals
Potu757	13	90.54203002	1217	1.26E-11	0.487179487	2	0.152686512	0	terrace4	1	o:Glissomonadida.757	Protists	peripherals
Botu182	12	112.3409905	1429	2.36E-11	0.46969697	2	-0.02931581	0	terrace4	1	f:Acidobacteriaceae.182	Bacteria	peripherals
Botu64	12	163.2409251	1947	1.93E-11	0.454545455	2	-0.02931581	0	terrace4	1	g:Rhodoplanes.64	Bacteria	peripherals
Fotu1251	12	69.51476368	891	2.45E-11	0.575757576	2	-0.02931581	0	terrace4	1	o:Capnodiales.1251	Fungi	peripherals
Fotu330	12	108.0022381	1834	1.90E-11	0.409090909	2	-0.02931581	0	terrace4	1	g:Phialocephala.330	Fungi	peripherals
Potu111	12	182.5645342	3759	1.32E-11	0.393939394	2	-0.02931581	0	terrace4	1	g:Trinematidae_X.111	Protists	peripherals
Potu367	12	44.55652347	871	2.40E-11	0.621212121	2	-0.02931581	0	terrace4	1	g:Rhogostoma-lineage_X.367	Protists	peripherals
Botu240	11	200.7193967	2000	2.52E-11	0.345454545	2	-0.211318132	0	terrace4	1	f:[Chthoniobacteraceae].240	Bacteria	peripherals
Botu307	11	125.1953162	1499	1.15E-11	0.509090909	2	-0.211318132	0	terrace4	1	f:Solibacteraceae.307	Bacteria	peripherals
Botu418	11	148.0156052	1754	1.83E-11	0.418181818	2	-0.211318132	0	terrace4	1	o:WD2101.418	Bacteria	peripherals
Botu5	11	87.19696201	1435	1.67E-11	0.509090909	2	-0.211318132	0	terrace4	1	f:Isosphaeraceae.5	Bacteria	peripherals
Botu591	11	271.7809416	2864	1.16E-11	0.363636364	2	-0.211318132	0	terrace4	1	f:[Chthoniobacteraceae].591	Bacteria	peripherals
Botu618	11	77.56142662	1293	2.49E-11	0.563636364	2	-0.211318132	0	terrace4	1	o:WD2101.618	Bacteria	peripherals
Potu164	11	94.96632979	1115	1.13E-11	0.454545455	2	-0.211318132	0	terrace4	1	c:Filosa-Sarcomonadea.164	Protists	peripherals
Potu577	11	125.1953162	1499	1.15E-11	0.509090909	2	-0.211318132	0	terrace4	1	o:Hypotrichia.577	Protists	peripherals
Potu796	11	123.5254319	1307	1.83E-11	0.345454545	2	-0.211318132	0	terrace4	1	f:Allapsidae.796	Protists	peripherals
Botu51	10	65.42829072	978	9.83E-12	0.555555556	2	-0.393320454	0	terrace4	1	f:Gemmataceae.51	Bacteria	peripherals
Botu886	10	51.95813413	1464	1.71E-11	0.622222222	2	-0.393320454	0	terrace4	1	o:Acidimicrobiales.886	Bacteria	peripherals
Fotu218	10	65.42829072	978	9.83E-12	0.555555556	2	-0.393320454	0	terrace4	1	g:Hyaloscypha.218	Fungi	peripherals
Potu352	10	108.9655511	1927	7.54E-12	0.466666667	2	-0.393320454	0	terrace4	1	f:Allapsidae.352	Protists	peripherals
Potu429	10	108.9655511	1927	7.54E-12	0.466666667	2	-0.393320454	0	terrace4	1	o:Glissomonadida.429	Protists	peripherals
Potu58	10	51.95813413	1464	1.71E-11	0.622222222	2	-0.393320454	0	terrace4	1	g:Asterochloris.58	Protists	peripherals
Botu122	9	458.8930977	9737	1.52E-11	0.472222222	2	-0.575322776	0	terrace4	1	o:WD2101.122	Bacteria	peripherals
Botu417	9	53.07417566	1057	1.96E-11	0.611111111	2	-0.575322776	0	terrace4	1	g:Gemmata.417	Bacteria	peripherals
Botu494	9	103.4171287	1568	1.40E-11	0.472222222	2	-0.575322776	0	terrace4	1	g:Conexibacter.494	Bacteria	peripherals
Botu733	9	159.8265099	1639	5.66E-12	0.305555556	2	-0.575322776	0	terrace4	1	o:WD2101.733	Bacteria	peripherals
Potu1060	9	49.54693937	709	2.19E-11	0.555555556	2	-0.575322776	0	terrace4	1	f:Sandonidae.1060	Protists	peripherals
Potu499	9	166.2663528	2075	1.24E-11	0.166666667	2	-0.575322776	0	terrace4	1	f:Allapsidae.499	Protists	peripherals
Potu576	9	33.48482201	1099	1.27E-11	0.555555556	2	-0.575322776	0	terrace4	1	g:Coccomyxa.576	Protists	peripherals
Potu909	9	29.3864289	480	1.06E-11	0.555555556	2	-0.575322776	0	terrace4	1	g:Acanthamoeba.909	Protists	peripherals
Botu366	7	153.1657993	1525	7.18E-12	0.333333333	2	-0.93932742	0	terrace4	1	f:Acidobacteriaceae.366	Bacteria	peripherals
Botu60	7	17.37652212	484	7.77E-12	0.666666667	2	-0.93932742	0	terrace4	1	f:Isosphaeraceae.60	Bacteria	peripherals
Fotu228	7	10.58421024	127	1.78E-11	0.714285714	2	-0.93932742	0	terrace4	1	g:Meliniomyces.228	Fungi	peripherals
Potu495	7	10.15162916	258	1.11E-11	0.619047619	2	-0.93932742	0	terrace4	1	c:Trebouxiophyceae.495	Protists	peripherals
Potu747	7	79.44448057	967	7.53E-12	0.380952381	2	-0.93932742	0	terrace4	1	o:Glissomonadida.747	Protists	peripherals
Botu1097	6	9.284502	153	5.63E-12	0.733333333	2	-1.121329742	0	terrace4	1	o:Actinomycetales.1097	Bacteria	peripherals
Botu751	6	10.48660905	156	7.59E-12	0.6	2	-1.121329742	0	terrace4	1	g:Mycobacterium.751	Bacteria	peripherals
Potu1069	6	110.3955494	1238	6.00E-12	0.466666667	2	-1.121329742	0	terrace4	1	g:Nebela.1069	Protists	peripherals
Potu396	6	2.49905468	46	6.43E-12	0.8	2	-1.121329742	0	terrace4	1	f:Allapsidae.396	Protists	peripherals
Botu269	5	43.62520551	488	4.15E-12	0.4	2	-1.303332064	0	terrace4	1	g:Candidatus_Solibacter.269	Bacteria	peripherals
Fotu72	5	38.95081097	324	2.83E-12	0.4	2	-1.303332064	0	terrace4	1	g:Meliniomyces.72	Fungi	peripherals
Potu1170	5	126.7709977	1232	4.24E-12	0.5	2	-1.303332064	0	terrace4	1	o:Kinetoplastida.1170	Protists	peripherals
Botu119	4	12.2270034	115	2.87E-12	0.5	2	-1.485334386	0	terrace4	1	o:Solirubrobacterales.119	Bacteria	peripherals
Botu443	4	61.95021488	936	4.20E-13	0.166666667	2	-1.485334386	0	terrace4	1	o:Methylacidiphilales.443	Bacteria	peripherals
Botu480	4	0	0	2.44E-12	1	2	-1.485334386	0	terrace4	1	o:WD2101.480	Bacteria	peripherals
Botu691	4	7.567402568	144	6.11E-12	0.5	2	-1.485334386	0	terrace4	1	f:Isosphaeraceae.691	Bacteria	peripherals
Fotu530	4	0.37037037	4	7.91E-12	0.833333333	2	-1.485334386	0	terrace4	1	g:Leptodontidium.530	Fungi	peripherals
Potu1196	4	61.89499927	786	7.59E-13	0.166666667	2	-1.485334386	0	terrace4	1	f:Scuticociliatia_2_X.1196	Protists	peripherals
Potu449	4	172.5960019	1770	4.55E-12	0.333333333	2	-1.485334386	0	terrace4	1	f:Platyophryida.449	Protists	peripherals
Botu1019	3	13.69961149	220	1.95E-12	0.666666667	2	-1.667336708	0	terrace4	1	f:Chthonomonadaceae.1019	Bacteria	peripherals
Botu286	3	82.90644093	2495	1.05E-12	0	2	-1.667336708	0	terrace4	1	o:Methylacidiphilales.286	Bacteria	peripherals
Botu37	3	75.51550871	2320	1.03E-12	0.333333333	2	-1.667336708	0	terrace4	1	f:Rhodospirillaceae.37	Bacteria	peripherals
Botu80	3	1.625	4	1.61E-13	0.333333333	2	-1.667336708	0	terrace4	1	o:WD2101.80	Bacteria	peripherals
Fotu1104	3	3.905922429	64	3.70E-12	0	2	-1.667336708	0	terrace4	1	o:Capnodiales.1104	Fungi	peripherals
Potu187	3	170	1118	2.71E-12	0.333333333	2	-1.667336708	0	terrace4	1	g:Cercomonas.187	Protists	peripherals
Potu672	3	1.262072296	14	2.47E-12	0.666666667	2	-1.667336708	0	terrace4	1	f:Allapsidae.672	Protists	peripherals
Potu989	3	0	0	2.23E-12	1	2	-1.667336708	0	terrace4	1	f:Gregarinidae.989	Protists	peripherals
Botu1062	1	0	0	2.03E-12	0	2	-2.031341352	0	terrace4	1	f:Acidobacteriaceae.1062	Bacteria	peripherals
Botu1223	1	0	0	1.29E-12	0	2	-2.031341352	0	terrace4	1	f:Acidobacteriaceae.1223	Bacteria	peripherals
Botu334	1	0	0	1.00E-12	0	2	-2.031341352	0	terrace4	1	f:Isosphaeraceae.334	Bacteria	peripherals
Botu619	1	0	0	1.87E-12	0	2	-2.031341352	0	terrace4	1	f:Solibacteraceae.619	Bacteria	peripherals
Botu76	1	0	0	1.05E-12	0	2	-2.031341352	0	terrace4	1	f:Isosphaeraceae.76	Bacteria	peripherals
Potu340	1	0	0	1.75E-13	0	2	-2.031341352	0	terrace4	1	g:Acanthamoeba.340	Protists	peripherals
Botu165	11	688.0409676	3645	2.78E-24	0.4	1	0.49433325	0.165289256	terrace4	1	f:Isosphaeraceae.165	Bacteria	peripherals
Botu868	20	278.1473457	2863	5.42E-24	0.342105263	1	2.965999498	0	terrace4	1	f:auto67_4W.868	Bacteria	module_hub
Fotu246	20	278.1473457	2863	5.42E-24	0.342105263	1	2.965999498	0	terrace4	1	f:Herpotrichiellaceae.246	Fungi	module_hub
